DALI_ID,Title,Artist,Language,Genre
8b2d7e1f58464bd9a129a77a97cc5fd3,Chelsea Hotel Number 2,Leonard Cohen,english,N/A
8b35d23f22f04d0798470a9d2952b63c,Wooden Heart,Elvis Presley,english,"Pop, Rock"
8b46b1bf3e49424dacbdb2c949011189,Away From Me,Evanescence,english,N/A
8b5973d12c314996849b645b07716b84,Cupcake Song,Daniel Ingram,english,N/A
8b7d8386112d4a9f88012909de9a38f5,Tattooed Heart,Ariana Grande,english,Pop
8b89f67b10c841a5a8cec2e6f19b7cef,For You & Your Denial,Yellowcard,english,"Alternative, Pop Indé"
8b93024dfc974fe39b359a85db00be53,Everytime I Hear Your Name,Cascada,english,"Electro, Dance"
8b94aa5c7f304fcd818b4600c68a5dd8,Je Te Donne,Worlds Apart,english,N/A
8bb8c6bb7be24aee8beac52b68525604,What Becomes Of The Brokenhearted,Jimmy Ruffin,english,N/A
8bc0e40c24134671a31b1f58c57a84ef,Lick It Up,Kiss,english,Pop
8bc9b7cebbcd498a8bc4331ccd86b192,Derniers Baisers,Laurent Voulzy,french,N/A
8bd245b8aa7f4e7abb526de0712aa565,Hyper-Insomnia-Para-Condrioid,Sum 41,english,Pop
8bd6421b88d94e08af24178d6afaa0df,Façade,Disturbed,english,"Pop, Rock"
8bdc399d38944ec7a5709c988483d657,I Kissed A Girl (Elderly Remix),Venetian Princess,english,N/A
8be8854e6f2c42638e196a8e5a6494d1,The Longest Time,Billy Joel,english,Pop
8be89077e49f4f2cbd4624dba82ba5b7,Look At Me,Geri Halliwell,english,Rock
8c0861dc93874804bba0dd040c7a6656,Broken,Sonata Arctica,english,"Pop, Rock"
8c2534b3d6474bf8ad2ec8b8c0083d4c,Insieme,Toto Cutugno,italian,N/A
8c317e5fea9d42c0878fa1358e592cf1,Man Down,Rihanna,english,N/A
8c4d1cf45cba4054a745cf4c0a59f213,We're Looking For The Whales,A-ha,english,Pop
8c4ef8d94a5c48d1b91fda050d8ae31b,Turn Around,Conor Maynard,english,Pop
8c54e75e9fb940aca5a4f35bb6f51950,Mulder And Scully,Catatonia,english,"Alternative, Pop Indé"
8c62082ff55a409993c0cb760fdbc273,Rime Of The Ancient Mariner,Iron Maiden,english,"Rock, Metal"
8c642b1899024f7aaa3fd0509484dfdc,Through The Barricades,Spandau Ballet,english,Pop
8c6a50f86e89480b992240ba90c4d1a3,Satellites,September,english,"Electro, Techno/House"
8c6cea3c9dbf4fc3bfa0e47acca83a72,Sitting Waiting Wishing,Jack Johnson,english,"Alternative, Pop"
8c7da67c7dd84d26a3a1f41e1d6a6369,Deer Dance,System Of A Down,english,"Pop, Rock"
8c80dbd637774d6c9e9fd353d548c69f,You Stole The Sun From My Heart,Manic Street Preachers,english,Rock
8c80efa2910b4a698371a3452bbc8551,Unwanted,Avril Lavigne,english,Pop
8c81b3dfad2d4806ae6810151528b184,A Night Off,Drake,english,N/A
8c8a7597bbc54ec1a0069f671357444c,Una Poesia Anche Per Te,Elisa,italian,Pop
8c8e59af47394cc7aab201e321f2192a,Stupid Girl,Cold,english,"Pop, Rock"
8c999460b06a4c3884977eb20372e673,Ashamed,Deer Tick,english,Alternative
8cafb840e0d144a088e5d20bf73291fb,When We Die,Bowling For Soup,english,"Alternative, Rock indé"
8cafdd7739b2419880844c11f1da801e,Have Yourself A Merry Little Christmas,Pretenders,english,Pop
8cc72f3d4e64465582ff1ab887d948a5,Kobra,Donatella Rettore,italian,"Pop, Pop internationale"
8cdce298314042d38ca71842de8af47b,Already Over,Red,english,Rock
8ce213d7a20e4e7eb718a2940384ccb6,L'Amour Toujours,Gigi D'Agostino,english,Dance
8ce6d5bda9e54409beea97f66d1ec71d,Tant Pis,Roch Voisine,french,"Chanson française, Pop"
8cef9019e4454fbe8722774005235207,The River,Bruce Springsteen,english,Rock
8cffd4299028493592a18e132d412e9c,Thick As Thieves,Kasabian,english,"Alternative, Pop Indé"
8d1c1ee2d001428294d50c3a2a724b62,Just Give Me A Reason,P!nk,english,Pop
8d206be204304de2a6be79b56b60fa0d,We Can Work It Out,The Beatles,english,Rock
8d24be6b81c24be587b5873ae7654f92,In Real Life,Demi Lovato,english,Pop
8d2bea941a11497a984e50de3119b4d4,Keelhauled,Alestorm,english,Metal
8d2dc5b6c0d14bf1b6ba0d95512093d3,Black Fire,DragonForce,english,N/A
8d37a9cabbaf4b18abb457daa6e5642b,Just Like Heaven,Katie Melua,english,Pop
8d3de25e687140d89cef6ad2e9888e56,Delilah,Tom Jones,english,Pop
8d495d9c95ab40c0a9edfacbf8dc16e1,Something About The Sunshine,Anna Margaret,english,Pop
8d5494a983f6480fb01178919fff473d,Baby,Serj Tankian,english,N/A
8d65bfa287e3410b8c512562649fe544,"Das Schlimmste Ist, Wenn Das Bier Alle Ist",Die Kassierer,german,"Alternative, Rock indé"
8d7f9342cf644e8797f4d7d0402a75bd,It's Not Over Yet,Klaxons,english,"Alternative, Rock indé"
8d81a44d22294352a684890535b6869a,Seven Seas,Echo & The Bunnymen,english,"Alternative, Pop"
8d976caaee59488aa5fe14bd6e6ff231,Hide And Seek,Howard Jones,english,Pop
8d9af043f1844489a17ec7d30a9989b6,Use Somebody,Kings Of Leon,english,"Alternative, Pop Indé"
8da6ea68c44743849fe28979b110bddc,Bei Nacht,Bushido,german,N/A
8db27a2877fd4034aacd541aaf5c7022,Feuer Am Horizont,Helene Fischer,german,"Pop, Rock"
8db6eb8aad8d40f595e0f2f2276574b6,With Me,Sum 41,english,"Alternative, Rock indé"
8dd7ee905ec847399c1290d0fc378f4e,Legalize The Premier,CapaRezza,italian,Rap/Hip Hop
8de220e2a01a46aaa63f2bdb3c635d62,(Let Me Be Your) Teddy Bear,Elvis Presley,english,N/A
8dfb14c460974365a6ad38c2a65ceac7,True,Spandau Ballet,english,"Alternative, Rock indé"
8e16b30d61c04c72aaa4be2bf5f00612,Afterlife,Avenged Sevenfold,english,"Alternative, Rock indé"
8e1b5fb9951c42a7ba96075df0df405c,Suzette,Dany Brillant,french,"Pop, Pop internationale"
8e289d24422e4c84b67fb0bd362e21c1,River Lady,Roger Whittaker,english,N/A
8e3159f996d64de0848db28369b016a5,Scars To Your Beautiful,Alessia Cara,english,"Pop, Pop internationale"
8e3ba70616ff49b1bda0e2c5f28b8578,Edge Of Seventeen,Stevie Nicks,english,"Pop, Rock"
8e3dea77362f4dd2b1d5b0a66609eba2,Yin Yang,Jarabe De Palo,spanish,"Pop, Rock"
8e63a4ac2d3c4c949df6446912005ae1,Heartkiller,HIM,english,N/A
8e8159784ab14916a65e60cb1b0b485a,Northern Star,Melanie C,english,"Pop, Rock"
8e886ff492d44eb8a92ca766799795b0,When It Rains,Paramore,english,"Alternative, Pop Indé"
8e8d8cd7cee241f7b574d18df066ac9e,Beautiful,Moby,english,"Electro, Pop"
8e9bcc678ac34d34b167d61bdcb68695,Friendly Ghost,Eels,english,Pop
8e9ff4ebae0446c2a9a4ce2dec4c9421,So Cold,Breaking Benjamin,english,Rock
8eb15ad6d17f41b68009fe3848930dee,Love Stoned,Akcent,english,N/A
8ec99ac025c149d1a93246a03906fe8c,Voices,Rev Theory,english,N/A
8ee06ce45c244060874443a67e615c05,"Damage, Inc.",Metallica,english,Metal
8efb6a89f477488fa35bf46db9f1a84e,Better Than Revenge,Taylor Swift,english,Pop
8f007165d42a4cf5a244dababce84e62,Sit Down,James,english,N/A
8f024d07fd2744be90c8cdd445dcaac2,Someone Somewhere,The Wannadies,english,N/A
8f0faa6a97ba406cb334c1116d851efc,4 AM Forever,Lostprophets,english,Pop
8f10dddf24f742de80e013baed54e263,Faraway Vol. 2,Apocalyptica,english,N/A
8f1dbf6fabbe4de597560a76021506e6,Le France,Michel Sardou,french,"Chanson française, Pop"
8f2049c68f3644d9b07575dbf2d2b602,Griechischer Wein,Udo Jürgens,german,"Pop, Pop internationale"
8f2360bdbddd4ec29c51dd2b685d075f,Nur Zu Besuch,Die Toten Hosen,german,N/A
8f2e4673966b4739b9686f482def0290,Clint Eastwood,Gorillaz,english,Rap/Hip Hop
8f39892590de410599c0d1601e7ec69f,Coups Et Blessures,BB Brunes,french,Rock
8f44dffc3f4b46bd917ae344dcab625b,Up All Night,Blink-182,english,Rock
8f528957ed444cdaa242d609bb95674e,Invincible,Muse,english,Alternative
8f6573ace93f468e81084ac1a3dbf306,Rize Of The Fenix,Tenacious D,english,Pop
8f6d8d931ed742baa096a89386e82552,Burn With You,Lea Michele,english,Pop
8f8e057672a14461bc2aca478a430bd2,Rip Out The Wings Of A Butterfly,HIM,english,N/A
8f926a264a6142edbd3bbdee06c93793,I'm Like A Bird,Nelly Furtado,english,Pop
8f9b95516ebe4e3a85f1f47441ff9783,Moviestar,Harpo,english,"Pop, Rock"
8fb373ae4da74fecb2e4a9db5309dc20,My Girls,Animal Collective,english,"Alternative, Rock indé"
8fb79372862f4122a2f840eea112930f,Maps,Yeah Yeah Yeahs,english,Alternative
8fbc898c41d14d579b5e714a1ab7cb7d,All I Wanna Do Is Make Love To You,Heart,english,Pop
8fc2f8fc59e3432d8da2c1675e3e06b2,Lady Lay,Pierre Groscolas,french,Pop
8fc6055d357a43929a431d3e833c1973,Le Manège,Stanislas,french,"Pop, Rock"
8fc99114a9f7441fb75c044e7d5403cd,Sad Songs (Say So Much),Elton John,english,Pop
8fcce5591abf412caeaf40b576a11020,Hier Sind Die Onkelz,Böhse Onkelz,german,N/A
8ff2cd30de05427a9e768b70df22d943,Wolność,Boys,polish,N/A
900435198867430dacc08417a3095925,Light A Way,Volbeat,english,Metal
901589ef2875420a9921323cb2e15325,Sanssouci,Rufus Wainwright,english,Alternative
901f8fcdf6034a55befc3aa4bc7e10f4,Cuidate,La Oreja De Van Gogh,spanish,"Pop, Rock"
903c911fc8fc4206a5a5b61b4aa5c35e,You Can't Hurry Love,Phil Collins,english,N/A
904ee772420642b2a6027824d218fbde,Bück Dich Hoch,Deichkind,german,N/A
905d19138f6b4afca7f27f55366d5bc7,Old Man,Neil Young,english,"Country, Alternative"
90649b19e2264efd87d2bd90e884a838,Distant Dreamer,Duffy,english,"Alternative, Rock indé"
9082b7e45fac4acda43dbfab8accc2b9,I'm Only Happy When It Rains,Richard Cheese And Lounge Against The Machine,english,N/A
9083713a375c42b4adfa5c7043ddb811,The Miracle Of Love,Eurythmics,english,N/A
90880f9d7244462a8b35ec3c5a6fc190,Check It Out,Tavares,english,Soul
908eb6d15544444aa8de2948b74cbd39,Fifteen,Taylor Swift,english,Pop
909396f98e6546528637cb7077b57996,Like Ice In The Sunshine,Beagle Music Ltd.,english,N/A
909a304a81b84c0ca54d8258b8c3d5c9,Hou Me Vast,Volumia!,dutch,Pop
909cdd1c916e433d984a0870651b210e,Son Of My Father,Chicory Tip,english,"Pop, Rock"
90ad8304f8394d17ac69278bd745fd6f,Warrior,Demi Lovato,english,Pop
90af0649d3524da2aa188b7ba125a8bd,"Stups, Der Kleine Osterhase",Rolf Zuckowski,german,"Jeunesse, Pop"
90b2a42d9eb145e7b5e72fb8aa244a99,Closer,Ne-Yo,english,R&B
90b7b010e1374e6592fcb8c1fc0a25b7,Reminder,Mumford & Sons,english,Rock
90cfca4611234403a9bfebe6d02f5f24,Heroes,Måns Zelmerlöw,english,Pop
90d45f9c57044ed7a79f7b63ff00dc45,La Cha Ta,F(x),english,Pop
90dd9f590c32470db4a7011856969eb4,King George,Dover,english,N/A
90ea12c8849a4742bcb4e4df9be84a4f,Holland Road,Mumford & Sons,english,Rock
90ed9e67e4224cf6880d32255ee6e27b,Egoista,Alexia,italian,N/A
90f8930c18694068b2577a92b036646f,Fieber,Christina Stürmer,german,N/A
90fd4824cf3246f784d5c487620578d2,Alles Is Liefde,Bløf,dutch,N/A
91032fba762247b8a1c1f1256cc48023,Kiss The Rain,Billie Myers,english,"Pop, Rock"
910b95e7360142d99cd2f9e113eb5b0b,In The Meantime,Spacehog,english,"Alternative, Pop Indé"
914364a91df34c9192cb502d0dad49f1,You Are The One,A-ha,english,N/A
914b2908b0a84a87b09fbc738848b7ac,Strange Currencies,R.E.M.,english,"Alternative, Pop Indé"
914fb854e7a746b3bcf9dd649c264542,Hedonism (Just Because You Feel Good),Skunk Anansie,english,N/A
9153cee0deec422ab57e392e7924702f,Chaque Seconde,Kyo,french,"Chanson française, Alternative"
915c867a5dd4449bb7a2eace1b280f29,Life In The Fast Lane,Eagles,english,Pop
915e99bba3c8440d8276ec4244c0ea35,Dresses,Sixpence None The Richer,english,N/A
916201270ec344e9a36e703001840f47,Welcome To The Club,Manian,english,"Dance, Disco"
9183cb1c510f431bad68683b975568f4,Breathe Again,Toni Braxton,english,R&B
91907662fca9404c90324e38f1e5df64,Georgia On My Mind,Ray Charles,english,Jazz
91c7e251a4114f2fa7e8348d94fb0233,Engel Fliegen Einsam,Christina Stürmer,german,Pop
91c86be51a53409d81dc649c4a1560e8,This Love,The Baseballs,english,Pop
91c8c7d1f8644de6864505ff1d23daa4,Kleine Seen,Purple Schulz,german,"Pop, Pop internationale"
91d5654544e743e39dff0a6d5e3a38b3,Iris (Tra Le Tue Poesie),Biagio Antonacci,italian,"Pop, Rock"
91e02f91acb64230bdbf712f1570bf47,Drowning,Crazy Town,english,Pop
91e7fb92bca34510ac64825e7b086ba9,You Da One,Rihanna,english,Pop
91ec6644d122472db879d4db1c6085b2,Basket Case,Green Day,english,"Alternative, Pop Indé"
91ef5037393b457a97224afd51db3650,Panic Attack,Dream Theater,english,"Pop, Rock"
920b5aed9e764233a22c6a49230c5d1e,Rain,The Seatbelts,english,N/A
9219380ad6fd4fbc8f8fb66a6981016e,Know Your Enemy,Green Day,english,Alternative
921d14e5a59b49379c2dfe786a8e7eac,Smoke Gets In Your Eyes,The Platters,english,"Pop, Rock"
921eea0df0eb4797a7720b849c811f69,Bosco,Placebo,english,"Alternative, Rock"
921f92efc7d3469d93d1e3c0401db3db,L.A. Baby,Jonas Brothers,english,N/A
9223594267e14c519c914e64c18f6d53,Blame It On Me,George Ezra,english,"Alternative, Pop Indé"
9227f9452300455c961e04489a2e2f62,Ready Or Not,Fugees,english,N/A
922866450c904feb8cf7d7b26897ecd9,The Truth Beneath The Rose,Within Temptation,english,Rock
92325d676edc41fb8e7951ed17e1a9ee,Thinking About You,Norah Jones,english,"Alternative, Rock indé"
923721924e914cfea63f05781c7a69ab,Leichen,WIZO,german,"Pop, Rock"
924bf2f506f7461c80b37c4cb3fda481,We Will Stop You,ZSK,english,Rock
927db79aea544e10b097f5cb2f7bd871,When I Get Home You're So Dead,Mayday Parade,english,N/A
92826d5549ff4c7a95aee7a62836cae2,Scar Tissue,Red Hot Chili Peppers,english,"Alternative, Rock"
9296a0753b4f43b7a3de8513d3a9b0cb,Someone Who Cares,Three Days Grace,english,Rock
929ede96e13a4941b8744dbc910830db,Here's To The Night,Eve 6,english,"Alternative, Pop Indé"
92a328c58c864d5ca904f8bfa2df5515,Ring Of Ice,Jennifer Rush,english,"Pop, Rock"
92b6d1d8dc33430c8bed56cf1a219a62,Molinos De Viento,Mägo De Oz,spanish,Rock
92b9ccf81fee4c7f90ee1f56a4bb35db,Don't Worry Baby,The Beach Boys,english,N/A
92bd7258739e40b1b06b1a544dcb3c33,Top Of The World,Carpenters,english,Pop
92d32aef2783446795234dbc6b308f14,All At Once,The Fray,english,Rock
92d5a46c5b814ea8956fc7b1923fbdd0,Been To Hell,Hollywood Undead,english,"Alternative, Pop Indé"
92d9c1c961584be8a59ad6d8bca709e8,Let Me Out,Dover,english,Pop
92ddbc4b36924e068e79561d37bb3333,"'54, '74, '90, 2006",Sportfreunde Stiller,german,N/A
92e1bba18b5243c3bcb3016c5f45e7c3,Gotas De Agua Dulce,Juanes,spanish,"Pop, Rock"
92e739fbf4614a42bde6d4ad30d4c282,Before The Dawn,Evanescence,english,N/A
92ea1db0a65e469db31db5f1383afce7,Obviously,McFly,english,Pop
930617e10c5648af952fcbfcc766d65a,21 Modi Per Dirti Ti Amo,Antonello Venditti,italian,N/A
932cc8b2f3e34433a8b544734a5a7f89,Due Respiri,Chiara,italian,Pop
93305fa03e0f4497b89d3c0d54b5e4e5,Duncan,Slim Dusty,english,Country
9337b1b43d0649f1bab27d9cc9b80630,Alkohol,Die Toten Hosen,german,N/A
933828867c0f40f79bcd675cfec533c0,We Are Golden,Mika,english,"Pop, Rock"
93397344fdf742e0893ee9094412b740,In The Waiting Line,Zero 7,english,N/A
933adf565d05410bb7f4ff1e8fcfc916,"Thank You, Stars",Katie Melua,english,Pop
933f2344f7b647fdb00ece6646f3ea7a,Perfect,Fairground Attraction,english,Pop
93420ad066d943b4b1fa64e1fa3b3ee3,Lasciala Andare,Irene Grandi,italian,Pop
934c73da78a0430586e7406c5ee9a2eb,What Makes You Beautiful,One Direction,english,Pop
9359fe17d3464334b3cf37dab438a542,It's Not Me(It's You),Skillet,english,N/A
9364bc52088b4ed185fabf367e08f904,The End Of The World,Skeeter Davis,english,Country
9369931514f045488b0180163f4d5617,Porn From Spain,Callejon,german,N/A
937892cde5964cad9ae87e1ec4c1c616,Gekreuzigt,Oomph!,german,N/A
938708f900734ddbba5ff74a6bdb3c02,Tell Me Why,Taylor Swift,english,Pop
9387d053b1254c3095441d87719249e1,In The Dark,Tiësto,english,N/A
939c1847d4e14232b632d94e94031e47,Electricity,Orchestral Manoeuvres In The Dark,english,Rock
93a40c84762b4834896d300906f3a5e0,Life Is Real (Song For Lennon),Queen,english,Rock
93ad4bd52b2247ad82bec18541261200,Heartbeats,The Knife,english,Electro
93b1001aa6714a5d962c3db59b8bfc75,I'm Your Baby Tonight,Whitney Houston,english,"Rap/Hip Hop, Pop"
93b187529ace4ddaafefa7fd6942733e,Big Love,Fleetwood Mac,english,"Pop, Rock"
93c9056116654586b363869fcb122967,Ich Kann Auch Ohne Dich,Killerpilze,german,"Alternative, Rock indé"
93d64c6ee846496ebdcb5e4886756b32,My Hometown,Bruce Springsteen,english,Rock
93e014348c364300b109394b9238b48f,No More Mr. Nice Guy,Megadeth,english,"Pop, Rock"
93e2fad667034a4190d57293bcfedfbd,Silencio,David Bisbal,spanish,Pop
93f0323ac1da45669d7ce5e5f7ae43d1,Fresh Feeling,Eels,english,Pop
93f2e56809a547739929d0477e50072f,Im Wagen Vor Mir,Henry Valentino & Uschi,german,N/A
93fbba21b84c4ed080d0f40bd34400e4,Merry Christmas Everybody,Slade,english,N/A
94064131008f45cb93cde25e513ae629,J'aimerais Tellement,Jena Lee,french,N/A
940844ecf7ab4a689f9f8486ad5283a9,Dromen Zijn Bedrog,Marco Borsato,dutch,N/A
942a754c4eb74dc08a6b00ca873e979a,Occhi Di Ragazza,Gianni Morandi,italian,"Pop, Pop internationale"
94359ca7f4b24a08a0c0fb7158ece4a7,Broken Home,Papa Roach,english,Rock
94372170f96b40e6a6d12c7a418dd20d,End Of The Line,Traveling Wilburys,english,Rock
944c5f89b1494f79b0c9828a5d42741b,Sunday Morning,Maroon 5,english,"Pop, Pop internationale"
94511e712acd4533b6afbdf3f64a5b8f,So Yesterday,Hilary Duff,english,"Dance, Pop"
946d6ee04b2d4a15b8b5d1f7c6a3adb5,No.1,BoA,hausa,N/A
948e145c425e47b7b202c7dc24cc489f,Feel It,The Tamperer,english,Dance
949936b03f864c9f92434092d14f733e,The Spirit Of The Hawk,Rednex,english,Pop
94a81628410146b2955e40a00c596561,Les P'Tites Femmes De Pigalle,Serge Lama,french,N/A
94d6b64281364a14901b2d959200b4c1,Nessun Dorma,Manowar,italian,N/A
94da26a448f4464b89a0a4ec2bf608ff,Peacebone,Animal Collective,english,"Alternative, Rock indé"
94f0b3409e214d4b8bd36be93cf5cf43,Soldier Side,System Of A Down,english,"Pop, Rock"
950207f0c04f4e96a7dd44e0bb945aa7,Loud Love,Soundgarden,english,"Alternative, Pop"
9515e72b24a046b3bd87815752992771,Boston,Augustana,english,Pop
9520bcdd77e34a9fac7ba9e1e1451010,Jesucristo García,Extremoduro,spanish,"Alternative, Rock"
9528be271cbd4383a332ff77e1a60230,Superstars II,David Fonseca,english,Pop
952e4a0c6ca84cff9afd72e767692b53,Heartbreak Warfare,John Mayer,english,Rock
953273bb3b344d1e99ff131aac265727,Stuck On Fuckin' You,Lady Gaga,english,N/A
953a15b7a736471d8984ac92dea10a2a,Coat Of Arms,Sabaton,english,N/A
954f168c025846c687d2c6d02150ea8e,Where The Streets Have No Name,U2,english,Rock
9550b3fa308c47bc99aa23ec9e4d4fd3,Desperado,Eagles,english,Pop
95631ce4038e4dc6b5a3da0740353e5b,Crossfire,Brandon Flowers,english,"Alternative, Pop"
95acd2dd8b8246fb9c740565423d72a0,Ex's & Oh's,Elle King,english,Alternative
95ad13a7f1824a938ece723c03841ccb,This Suffering,Billy Talent,english,"Alternative, Rock indé"
95ad7771b79a41e5acda0095cfa26c85,Diego (Libre Dans Sa Tête),Johnny Hallyday,french,N/A
95bfa0fb124b49bab0619952e9e4c5f3,Chiquilla,Seguridad Social,spanish,"Pop, Rock"
95c623af6b8b4f73a0da526faa2b9b9e,I Guess That's Why They Call It The Blues,Elton John,english,N/A
95e45806e5344b28b11c29885d77fc44,Always,Erasure,english,"Pop, Rock"
95ff23f3c14541c793ec54135f4ebcf0,Second Hand News,Fleetwood Mac,english,Rock
960a67dd2a3045f8b41991f8ef1ab189,Cries In Vain,Bullet For My Valentine,english,"Alternative, Rock indé"
9611f95999184a539616aa0ce0ef87cb,Zawsze Tam Gdzie Ty,Lady Pank,polish,Rock
962728d40ae444589adbe97f12c22002,Alive,KoRn,english,Rock
96400750675e41a3b30e68a911ebb33f,Algo Pequeñito,Daniel Diges,spanish,Pop
9644e9f9222f4c438a3e8b8846c133b8,Comets,Cocoon,english,N/A
9645936915bc4f308e61fa89d251a6f7,Things I'll Never Say,Avril Lavigne,english,N/A
965286b2be87454a82f208d76101e0f1,Sell Out,Reel Big Fish,english,"Alternative, Pop Indé"
9665726ccad1431bb3b7cd39612bdb7d,Die Gefühle Haben Schweigepflicht,Andrea Berg,german,N/A
96a2e3b16da740fc9b169181f19d95b2,Blue Jeans,Lana Del Rey,english,Pop
96ace2cb3e0341c8832f3758984c145b,Don't Stop Dancing,Creed,english,N/A
96c367c71a7346adb39cb3d9673697c7,Vivian,Nerf Herder,english,N/A
96c45f03f5a04610be54191b500aec78,Le Ragazze Di Gauguin,Grazia Di Michele,italian,Pop
96cbb13dc95a4a9fbb265d9e83b2dfb4,Tears Of The Dragon,Bruce Dickinson,english,"Rock, Metal"
96e031038d81412eb7cf257e4addf5ce,The Devil In I,Slipknot,english,Metal
96ff8ff151ee4e95905d311f2e59dfb2,Forgiveness And Love,Miley Cyrus,english,"Dance, Pop"
97349fc35f414864ab080f7c78e3f51e,The Silk Dilemma,Elvenking,english,"Rock, Hard Rock"
97355df27185433c88214869783fd775,Scene Kidz,Geoffrey Paris,english,N/A
9735f923add4495b82fe1267f598f392,Über Sieben Brücken Mußt Du Geh'n,Peter Maffay,german,N/A
973726c0f7f04045ae7cb74dedd25b83,Ist Es Wichtig,Selig,german,"Pop, Rock"
973efb1b37cd4b548dafe41eade5d5c1,You'll Never Walk Alone,Gerry And The Pacemakers,english,"Pop, Rock"
974040275f1443c183e494eb1b34609b,2000 Miles,Pretenders,english,"Alternative, Rock indé"
974849ffb8024a1297a03aff76ad847f,These Eyes,The Guess Who,english,Pop
974a2ccfff8a494f8d81d626e91da75d,Little Willy,Sweet,english,"Pop, Rock"
9754b291450b45dfbf560df3b94ddea9,Super Star,S.H.E,swedish,Pop
97576cddb2db4d4bbf7296c1c66e2916,The Great Escape,Boys Like Girls,english,Pop
976ad00ce0f3429ea4d2f24a5b5f2875,Dammi Solo Un Minuto,Gemelli DiVersi,italian,N/A
976ba090a7504c5084bd5c40421bf82d,Macho Macho,Rainhard Fendrich,german,"Pop, Rock"
976fc8ef7986494893cc129fca456bdf,Knowledge,Operation Ivy,english,Alternative
977b370730564857adab949a3f1309e8,Send It On,Disney's Friends For Change,english,N/A
97a6580d117d4711ad068082d3d02ec9,Masquerade,Ashley Tisdale,english,"Dance, Pop"
97a72d505e6f499fbdb7356ae59d6dee,Trois Nuits Par Semaine,Indochine,french,N/A
97adbe962f2e42f5976743f24229a75a,Hot Right Now,DJ Fresh,english,N/A
97adc12b680f47eaa492c95ea93b629f,Giorno Per Giorno,Annalisa,italian,Pop
97b6edfaa5bf442b9a4812b5bf283cc6,Piekarnik,Akurat,polish,N/A
97c9e2b0ffa34f259e21d5ec0752faf6,Snoopy's Christmas,The Royal Guardsmen,english,N/A
97d25cea57a54643bf355434b790423d,One,Creed,english,Rock
97e8abd05d0f4ecf9043a789be647b9a,America,Razorlight,english,"Alternative, Rock indé"
97ed7722f24a475abb96a11bb05ecce1,Bodies,Drowning Pool,english,Rock
97fdc29744ad45058ea20a64cda5e7c7,Bailando,Loona,spanish,Latino
97fe9a3c5bbb41d0a9ad47f0db77c6e6,"Der Wilde, Wilde Westen",Truck Stop,german,N/A
980e824116b14379833ce2de70ec0875,Tangled Up In Blue,Bob Dylan,english,Pop
9811ab545f004053825a87b91f96d1c2,All Die Ganzen Jahre,Die Toten Hosen,german,N/A
9814ab63f6ec4a2e9c52e7bf4e109e16,How You Remind Me,Nickelback,english,"Pop, Rock"
9825f29c054341f2a11f90258dcfd820,Marchewkowe Pole,Lady Pank,polish,Rock
98312e0d4c76491d889d72a787957cc8,Never Too Late,Three Days Grace,english,Pop
9837035c40f04f37a5945288879a26b2,Low,Kelly Clarkson,english,Pop
983ea588cd6a41768a57d6e7f93120b9,Live It Up,Mental As Anything,english,N/A
9850a75ddfb041e7b549b61c70687666,Un-Break My Heart,Toni Braxton,english,R&B
985ce914741c47709c36094fcc3ca1de,Go Tell It On The Mountain,Simon And Garfunkel,english,N/A
985d9ca925e14734a2c6a975c3448eda,Ildebrand I Byen,Natasja,norwegian,Reggae
98651be6374743a3a453a8936067831d,Anarchy In The UK,Megadeth,english,"Pop, Rock"
987757d790ef44128730efef93a0dc7e,I'll Make Love To You,Boyz II Men,english,Pop
98844847bc814a149abf7028ebd71b98,Cat's In The Cradle,Ugly Kid Joe,english,"Pop, Rock"
988eaf52b7ec40b9aa720aa80e12c5c0,Morning After,Chester Bennington,english,N/A
9890b4456d4c493e9f958cd2ff36623d,Raggio Di Sole,Le Vibrazioni,italian,Pop
98944d16046641b1a06f0bc20f4ce66d,Break Away,Blind,english,"Pop, Rock"
989a59571b13450d83fd38be33f3afe1,Chains Of Love,Erasure,english,"Electro, Pop"
989f19b429744a47ae1a78322c8787bb,Cold As Ice,Sarah Connor,english,Pop
98a884a18a8f4a67baaf7cc20cad29cc,Umbrella,Vanilla Sky,english,"Alternative, Rock indé"
98b07293bb5742e8825a065200d9e448,Art Of The Dress,Daniel Ingram,english,N/A
98b4e7c5033f427ab427638509d6f330,Thank God It's Christmas,Queen,english,N/A
98b5afe099284904b2ad6cc7e44dddc3,Il Y A Des Jours Comme Ça,Nacash,french,N/A
98b6745682ef4a49b44a7c890d5fca65,Just Can't Get Enough,Depeche Mode,english,Pop
98bfd50317854bbfb150cb4af7a2ac1b,Just Like A Pill,Cascada,english,"Electro, Dance"
98c7a98e1b804e9c94da8488758d9116,Hélène (English Version),Roch Voisine,english,N/A
98ec3201a8ef4876bff159b4c3a58d20,Accidentally In Love,Counting Crows,english,"Films/Jeux vidéo, Musiques de films"
99168619b1444cb59880fa5a033900fa,Nouveau Français,Amel Bent,french,Chanson française
9917b319a59045ae84fdafac0ccd3666,It's Tricky,Run-D.M.C.,english,N/A
99333e26ddfa4508bf0e9fe82ae90427,Somewhere Else,Razorlight,english,Rock
993a0c731bc84d7f8ee8eb90acbb79de,Wishful Thinking,China Crisis,english,"Alternative, Pop Indé"
993b53376e5b449b852846e87aa14d58,You Only Live Once,The Strokes,english,"Alternative, Pop Indé"
